FFT_analysis (Idc=2e-06) X,FFT_analysis (Idc=2e-06) YRe,FFT_analysis (Idc=2e-06) YReImag
252500000,-3.966039156491578e-09,-7.596403136423701e-09
253000000,-4.047265381793053e-09,-7.44874468872491e-09
253500000,-4.122608433565442e-09,-7.303829988042301e-09
254000000,-4.192616825713647e-09,-7.161848397882162e-09
254500000,-4.257895445262008e-09,-7.022909324113842e-09
255000000,-4.319035995286714e-09,-6.887032536360714e-09
255500000,-4.376558600116437e-09,-6.754134960186317e-09
256000000,-5.524313950327801e-08,-4.679986184184198e-08
256500000,-4.482910937046049e-09,-6.497012139768797e-09
257000000,-4.532640931817841e-09,-6.37245923863847e-09
257500000,-4.580662344464905e-09,-6.250183663889874e-09
258000000,-4.627323294481974e-09,-6.12994282888041e-09
258500000,-4.672942187468928e-09,-6.011412235442172e-09
259000000,-4.717795761891366e-09,-5.894240389320071e-09
259500000,-4.762056062878233e-09,-5.778031896830585e-09
260000000,-3.300722061359234e-11,-2.236182266001762e-08
260500000,-4.849500684815623e-09,-5.546923496839616e-09
261000000,-4.89279905307501e-09,-5.431273682262515e-09
261500000,-4.935789587830393e-09,-5.314956179679953e-09
262000000,-4.978417996259222e-09,-5.197594542021924e-09
262500000,-5.020558166656125e-09,-5.078801728246785e-09
263000000,-5.062043634036997e-09,-4.958196457489567e-09
263500000,-5.102620767233686e-09,-4.835453371381015e-09
264000000,-1.622184315872775e-07,-5.916419160890608e-08
264500000,-5.180013523951306e-09,-4.582096804594026e-09
265000000,-5.2161859290003e-09,-4.450979007318017e-09
265500000,-5.250094820223356e-09,-4.316557164254666e-09
266000000,-5.281332754465927e-09,-4.178628734496406e-09
266500000,-5.309406924776131e-09,-4.037042681025994e-09
267000000,-5.333797302569584e-09,-3.891683644476171e-09
267500000,-5.353935601831458e-09,-3.74254361970784e-09
268000000,3.531006433133598e-07,6.675677541717301e-07
268500000,-5.378932746593292e-09,-3.432864081719561e-09
269000000,-5.382659502072858e-09,-3.272698263959079e-09
269500000,-5.379662922803207e-09,-3.109322692346196e-09
270000000,-5.369360642998118e-09,-2.943027149589887e-09
270500000,-5.351141690810238e-09,-2.774243315399645e-09
271000000,-5.324449597476396e-09,-2.603481550953156e-09
271500000,-5.288808943433337e-09,-2.431333340177109e-09
272000000,1.127068211533036e-07,-1.896056109212768e-08
272500000,-5.188729189136627e-09,-2.085486605765088e-09
273000000,-5.12359386740713e-09,-1.913216471094404e-09
273500000,-5.048041068764134e-09,-1.742503056538484e-09
274000000,-4.961868779692085e-09,-1.574160297560727e-09
274500000,-4.864967231317323e-09,-1.409074352756585e-09
275000000,-4.757316779256843e-09,-1.248159067006738e-09
275500000,-4.639004815250154e-09,-1.092291686912121e-09
276000000,3.914430811939968e-08,3.949813346055284e-08
276500000,-4.370947128004138e-09,-7.995623477264271e-10
277000000,-4.221709398183675e-09,-6.645021933062078e-10
277500000,-4.062900527698164e-09,-5.381937047853061e-10
278000000,-3.894957742100806e-09,-4.215231574138153e-10
278500000,-3.718451557542908e-09,-3.153583149893828e-10
279000000,-3.534043572647061e-09,-2.205277871480857e-10
279500000,-3.342458342582287e-09,-1.377619810298025e-10
280000000,9.887392695265926e-08,-4.684142001109865e-08
280500000,-2.941119955712402e-09,-1.140603513580639e-11
281000000,-2.733102128243503e-09,3.091256777084454e-11
281500000,-2.521564940819641e-09,5.864367059451304e-11
282000000,-2.307556192000033e-09,7.130928221978543e-11
282500000,-2.092185205412919e-09,6.854506167629811e-11
283000000,-1.876636457734931e-09,5.006993847190682e-11
283500000,-1.662047366399147e-09,1.573233110261619e-11
284000000,-1.522574226721185e-06,1.628848613453352e-06
284500000,-1.240987249500844e-09,-1.006478125017983e-10
285000000,-1.036891222421506e-09,-1.826702462098132e-10
285500000,-8.387361885818631e-10,-2.802103652802414e-10
286000000,-6.478142579363436e-10,-3.929666543310531e-10
286500000,-4.653378871245757e-10,-5.204636915175817e-10
287000000,-2.924979042902204e-10,-6.621377841716224e-10
287500000,-1.304121969194434e-10,-8.17356998871272e-10
288000000,8.348075852831568e-08,9.391099748817832e-08
288500000,1.570149685794398e-10,-1.165079525707345e-09
289000000,2.803070653434899e-10,-1.355826641366971e-09
289500000,3.888291845667875e-10,-1.556451088575516e-09
290000000,4.817191066806605e-10,-1.765818561953334e-09
290500000,5.582722757542476e-10,-1.982724469377308e-09
291000000,6.178670988305126e-10,-2.205903529344342e-09
291500000,6.599886693867767e-10,-2.434060196803556e-09
292000000,-3.921819303335681e-08,6.754473321623327e-08
292500000,6.904321124978883e-10,-2.899619614801439e-09
293000000,6.782671564454371e-10,-3.134260800314428e-09
293500000,6.477744715701517e-10,-3.368280633860535e-09
294000000,5.990030687008842e-10,-3.600204555002672e-09
294500000,5.321611417419548e-10,-3.828616533946538e-09
295000000,4.475492020076508e-10,-4.052124032038687e-09
295500000,3.455344833340071e-10,-4.269338669886734e-09
296000000,8.738367447072635e-08,5.01986437153835e-08
296500000,9.182573577704665e-11,-4.679441462571124e-09
297000000,-5.843641242722667e-11,-4.8697932509883e-09
297500000,-2.232468293886252e-10,-5.048830994661916e-09
298000000,-4.016274588212985e-10,-5.215385625158654e-09
298500000,-5.924714641479774e-10,-5.368443928606508e-09
299000000,-7.946044141251986e-10,-5.507167506883491e-09
299500000,-1.006924523594933e-09,-5.63084979504013e-09
300000000,-2.031367271981374e-05,1.001414915112098e-06
300500000,-1.457688399229555e-09,-5.829761332352482e-09
301000000,-1.692932324341803e-09,-5.903523539277783e-09
301500000,-1.932834355987371e-09,-5.959943504173753e-09
302000000,-2.1760786227755e-09,-5.998770299492744e-09
302500000,-2.42126364363366e-09,-6.019800514037027e-09
303000000,-2.666894625544315e-09,-6.022976020429647e-09
303500000,-2.911467260442771e-09,-6.008396942420855e-09
304000000,4.3231565124612e-08,-6.001085635920195e-08
304500000,-3.391748875409961e-09,-5.927371223635034e-09
305000000,-3.624628441254943e-09,-5.861731325986628e-09
305500000,-3.850895446110936e-09,-5.780107429153694e-09
306000000,-4.069267462766274e-09,-5.683297387755847e-09
306500000,-4.278591121022395e-09,-5.572150235085542e-09
307000000,-4.477777803055311e-09,-5.447601430007709e-09
307500000,-4.665781817181075e-09,-5.310674620154371e-09
308000000,-8.529502578108625e-08,-6.450347709105645e-08
308500000,-5.004974160357643e-09,-5.004314477527161e-09
309000000,-5.154651414672725e-09,-4.837328374265563e-09
309500000,-5.290220704652885e-09,-4.662795575878936e-09
310000000,-5.411245722437766e-09,-4.482113055562315e-09
310500000,-5.517413013744794e-09,-4.296662160809749e-09
311000000,-5.608535049434186e-09,-4.107835161946878e-09
311500000,-5.684498111530056e-09,-3.917072436206104e-09
312000000,5.725660056398172e-08,-8.540508496765362e-08
312500000,-5.791594661789386e-09,-3.535299781493005e-09
313000000,-5.823283386809316e-09,-3.347107000754243e-09
313500000,-5.840905881139177e-09,-3.162454231961591e-09
314000000,-5.845098488315947e-09,-2.982647477404056e-09
314500000,-5.836577438481884e-09,-2.808892922655301e-09
315000000,-5.816165809026006e-09,-2.642306617635342e-09
315500000,-5.784764610686718e-09,-2.483998810601588e-09
316000000,-1.23895420063256e-06,-1.085459517774637e-06
316500000,-5.693294940150335e-09,-2.195611754180279e-09
317000000,-5.635585522532438e-09,-2.067131416426965e-09
317500000,-5.571424995484401e-09,-1.950001545843901e-09
318000000,-5.502165028813372e-09,-1.844677181915111e-09
318500000,-5.429134743324428e-09,-1.75150845824972e-09
319000000,-5.353681328472479e-09,-1.670699871607375e-09
319500000,-5.277194649983786e-09,-1.602388051678739e-09
320000000,2.103041151487403e-07,3.703414902655437e-08
320500000,-5.126416749598055e-09,-1.502826177708944e-09
321000000,-5.054920358458423e-09,-1.471072197178408e-09
321500000,-4.987746256104089e-09,-1.450891515830835e-09
322000000,-4.926174794695921e-09,-1.441695595279088e-09
322500000,-4.871439955840168e-09,-1.442823407926417e-09
323000000,-4.82471120196593e-09,-1.45347442299068e-09
323500000,-4.787108569332942e-09,-1.472721810867765e-09
324000000,4.100278884845483e-08,-6.241629232313518e-08
324500000,-4.743055656757814e-09,-1.532906011449537e-09
325000000,-4.738328227340486e-09,-1.571441043925236e-09
325500000,-4.746122151435466e-09,-1.613933092313661e-09
326000000,-4.766963878209441e-09,-1.658999887829288e-09
326500000,-4.801296007090959e-09,-1.705222324850293e-09
327000000,-4.849427446391781e-09,-1.751120052267224e-09
327500000,-4.911516604808491e-09,-1.795133136398084e-09
328000000,1.229695864023623e-07,3.313017957337065e-09
328500000,-5.077537852254118e-09,-1.871471727850369e-09
329000000,-5.18098077845746e-09,-1.900620802393586e-09
329500000,-5.29754469987224e-09,-1.92164746520444e-09
330000000,-5.426600280087171e-09,-1.933068029860739e-09
330500000,-5.567404444612965e-09,-1.933403248071495e-09
331000000,-5.719055521782433e-09,-1.921222471421829e-09
331500000,-5.880423389544969e-09,-1.89516985440322e-09
332000000,8.19969417263194e-08,-8.228786127468587e-07
332500000,-6.22765067536636e-09,-1.796733249741888e-09
333000000,-6.410738019639358e-09,-1.722257100271877e-09
333500000,-6.598062308712287e-09,-1.629637919951817e-09
334000000,-6.788008969078656e-09,-1.518213525232861e-09
334500000,-6.978879583174065e-09,-1.3874100102921e-09
335000000,-7.168923116441525e-09,-1.23679785389912e-09
335500000,-7.356281172102343e-09,-1.066130141002558e-09
336000000,-8.448464194709656e-08,9.999419463529352e-08
336500000,-7.71574920381802e-09,-6.643673262579236e-10
337000000,-7.884195451198601e-09,-4.336140541420798e-10
337500000,-8.042587516331055e-09,-1.833615763764481e-10
338000000,-8.189141392274646e-09,8.580804891053772e-11
338500000,-8.322084748706299e-09,3.73181445266613e-10
339000000,-8.439700647920691e-09,6.779050897574186e-10
339500000,-8.540304871462521e-09,9.989374985461865e-10
340000000,-1.404505372566979e-08,1.836050858124363e-08
340500000,-8.684209455180075e-09,1.685256994331729e-09
341000000,-8.724676319766046e-09,2.047744486656606e-09
341500000,-8.742340473817756e-09,2.421052243501164e-09
342000000,-8.736063798245682e-09,2.80349842595884e-09
342500000,-8.704825287573993e-09,3.19326007785163e-09
343000000,-8.647762174589302e-09,3.588441981807406e-09
343500000,-8.564179531812181e-09,3.987034122428288e-09
344000000,-2.397500248456385e-08,7.779518057378967e-08
344500000,-8.315257253612664e-09,4.786278209132072e-09
345000000,-8.149409611288303e-09,5.182659239728075e-09
345500000,-7.955870387948106e-09,5.573935254665198e-09
346000000,-7.734796885936536e-09,5.957953841531438e-09
346500000,-7.486530055850582e-09,6.332515714005148e-09
347000000,-7.211612439526312e-09,6.695454703775968e-09
347500000,-6.910797124392664e-09,7.044673127717702e-09
348000000,2.214180195189968e-08,4.394743835863344e-09
348500000,-6.23497746030484e-09,7.693743827155681e-09
349000000,-5.862277419173728e-09,7.989737183923865e-09
349500000,-5.468206043472179e-09,8.264237126672139e-09
350000000,-5.054231056703847e-09,8.515581192705412e-09
350500000,-4.621994217775755e-09,8.742178559263461e-09
351000000,-4.173268743930274e-09,8.942566007037492e-09
351500000,-3.709983721488274e-09,9.115476540237426e-09
352000000,-5.247165350140028e-08,-5.131780470898542e-07
352500000,-2.747584394675017e-09,9.374198810605988e-09
353000000,-2.252652177679073e-09,9.458169861169016e-09
353500000,-1.751632989188799e-09,9.510877621336544e-09
354000000,-1.24678184576623e-09,9.53181727564729e-09
354500000,-7.404500631468586e-10,9.52065778731814e-09
355000000,-2.35018907355359e-10,9.477250365665685e-09
355500000,2.671232313807124e-10,9.40168340327525e-09
356000000,-1.13218556585042e-08,-3.938706224690185e-08
356500000,1.2519372102601e-09,9.155162308221544e-09
357000000,1.729996778133972e-09,8.985271264367977e-09
357500000,2.19542380885436e-09,8.785354030526686e-09
358000000,2.646028580356381e-09,8.556374779635299e-09
358500000,3.079693619494728e-09,8.299502753370213e-09
359000000,3.494397243786133e-09,8.016077856186126e-09
359500000,3.888276653582199e-09,7.707595877133989e-09
360000000,-7.310525258209214e-08,-5.854001597435311e-08
360500000,4.606470506678436e-09,7.022204065694853e-09
361000000,4.927705855499238e-09,6.64891712262372e-09
361500000,5.221926284745092e-09,6.257921207566612e-09
362000000,5.48796398264643e-09,5.851289642722397e-09
362500000,5.724852987739353e-09,5.431202098842109e-09
363000000,5.931809306437341e-09,4.999904919541448e-09
363500000,6.108253455131742e-09,4.559639568481631e-09
364000000,-1.893651770303333e-07,-1.253734982477876e-07
364500000,6.368155364123805e-09,3.661679921364583e-09
365000000,6.451313707110959e-09,3.208562764565869e-09
365500000,6.503514669217124e-09,2.755705986204047e-09
366000000,6.525051152925401e-09,2.305363302634869e-09
366500000,6.516434651404524e-09,1.859690922091085e-09
367000000,6.478317345546108e-09,1.420780339431908e-09
367500000,6.41144999795933e-09,9.90596525513649e-10
368000000,6.472800162679891e-07,-2.555210135195266e-07
368500000,6.195380748549799e-09,1.642878351591595e-10
369000000,6.048348731822647e-09,-2.281712525986984e-10
369500000,5.877026068981149e-09,-6.046847688210505e-10
370000000,5.682790485643453e-09,-9.636469765368031e-10
370500000,5.467143788104165e-09,-1.303619604230893e-09
371000000,5.231690201860255e-09,-1.623283079794528e-09
371500000,4.978075046949472e-09,-1.921452746194994e-09
372000000,3.371135644193589e-08,-4.272690643331584e-09
372500000,4.423743715827849e-09,-2.449296320037623e-09
373000000,4.12671323951935e-09,-2.677311323089476e-09
373500000,3.818951126093386e-09,-2.880638200811935e-09
374000000,3.502426512540252e-09,-3.058835281153746e-09
374500000,3.179075118789913e-09,-3.21167884119571e-09
375000000,2.850813118180022e-09,-3.339095032226083e-09
375500000,2.519501054851154e-09,-3.441126094139916e-09
376000000,4.736146225756185e-08,-5.945950612504111e-08
376500000,1.855210652896136e-09,-3.570192704975965e-09
377000000,1.52579875669236e-09,-3.598057710729899e-09
377500000,1.200378290074249e-09,-3.602286016190593e-09
378000000,8.80557827440669e-10,-3.583633758701794e-09
378500000,5.678037758594262e-10,-3.542967171313252e-09
379000000,2.634702189761087e-10,-3.481256953602443e-09
379500000,-3.119744426292639e-11,-3.399501037217601e-09
380000000,8.522132514856119e-08,8.597379937546232e-09
380500000,-5.872002799731251e-10,-3.180502158493729e-09
381000000,-8.465849959166851e-10,-3.045618603970902e-09
381500000,-1.09253904823842e-09,-2.895412784353269e-09
382000000,-1.324394962973847e-09,-2.731171019777413e-09
382500000,-1.541629480661397e-09,-2.554162198680276e-09
383000000,-1.743844660896064e-09,-2.36566001063214e-09
383500000,-1.930731423907281e-09,-2.166889854852077e-09
384000000,-3.862539415093127e-07,-1.935610850945751e-07
384500000,-2.25798901191994e-09,-1.743502891381141e-09
385000000,-2.398255126870987e-09,-1.521253243969976e-09
385500000,-2.523064150206754e-09,-1.293403316996784e-09
386000000,-2.632602451729292e-09,-1.061031287467608e-09
386500000,-2.727131559916999e-09,-8.251253371954097e-10
387000000,-2.806993603312903e-09,-5.866077645300474e-10
387500000,-2.87256488617209e-09,-3.46336712349288e-10
388000000,-1.181743401618584e-07,9.949915168751706e-08
388500000,-2.962709248198808e-09,1.366749699146194e-10
389000000,-2.988273822215453e-09,3.780207070858807e-10
389500000,-3.001514178024673e-09,6.185446370612426e-10
390000000,-3.003025686833543e-09,8.578352648581943e-10
390500000,-2.99333875258829e-09,1.09555307398682e-09
391000000,-2.972991596826123e-09,1.331427017608518e-09
391500000,-2.942533885811762e-09,1.565239984291177e-09
392000000,1.155249815808989e-08,1.275064543283015e-08
392500000,-2.853081762148627e-09,2.026593159878572e-09
393000000,-2.794957575308086e-09,2.254092178294362e-09
393500000,-2.728362701050735e-09,2.479485143367317e-09
394000000,-2.653621945412826e-09,2.702948556240119e-09
394500000,-2.570941756410867e-09,2.924651099225474e-09
395000000,-2.480474131431934e-09,3.144760375114846e-09
395500000,-2.382393468305601e-09,3.363472194773061e-09
396000000,-1.095137680121006e-07,1.262533465621239e-07
396500000,-2.163193127756046e-09,3.797846456034648e-09
397000000,-2.041866664647467e-09,4.014044372993726e-09
397500000,-1.912483909134219e-09,4.229772546390563e-09
398000000,-1.77474634383732e-09,4.445312934970642e-09
398500000,-1.628204122705282e-09,4.660837319585503e-09
399000000,-1.472316507411e-09,4.876349211658498e-09
399500000,-1.306640692803558e-09,5.091690549870398e-09
400000000,4.667839787617498e-06,-8.687145547061481e-06
400500000,-9.449984314563079e-10,5.521838229634757e-09
401000000,-7.472526401118436e-10,5.737189057108403e-09
401500000,-5.37080103185786e-10,5.951970368172442e-09
402000000,-3.139237598601352e-10,6.165675357134795e-09
402500000,-7.720353131181117e-11,6.377879995668842e-09
403000000,1.737893852525859e-10,6.588081736381836e-09
403500000,4.398162970092022e-10,6.79565434723111e-09
404000000,-1.75591751059742e-07,-1.242194624979886e-07
404500000,1.019532178192038e-09,7.199237840196173e-09
405000000,1.334483735657562e-09,7.393419801687052e-09
405500000,1.666877963415074e-09,7.581148795082757e-09
406000000,2.017222304068821e-09,7.76112923269762e-09
406500000,2.385843978784247e-09,7.932036629376594e-09
407000000,2.772998781375566e-09,8.092497767515195e-09
407500000,3.178900170025782e-09,8.241058713010816e-09
408000000,1.334861752311062e-08,2.374295625244785e-09
408500000,4.046788944974606e-09,8.496116564178712e-09
409000000,4.508491065742752e-09,8.599365022759192e-09
409500000,4.988306620729935e-09,8.684279841046608e-09
410000000,5.485749319214816e-09,8.749087774925298e-09
410500000,6.000157282270192e-09,8.792051296826179e-09
