FFT_analysis X,FFT_analysis YRe,FFT_analysis YReImag
36500000,1.75322004407869e-14,2.956995289251929e-14
37000000,-1.106355060738134e-14,1.317021739282377e-14
37500000,-6.657525093285038e-15,1.31943407033767e-14
38000000,-7.37318453843475e-15,8.443843314401908e-15
38500000,-8.369118086440668e-15,5.300234848032326e-15
39000000,-1.073019908842434e-14,6.265109087283886e-15
39500000,-2.150575627789446e-15,-1.236728191659346e-14
40000000,-5.980665150332093e-08,5.002956512283446e-08
40500000,1.565920827051058e-14,5.800057969669845e-15
41000000,-3.051297855387139e-15,1.287902607321538e-14
41500000,-1.832873533263624e-15,1.046568640522886e-14
42000000,-4.767471908653893e-15,8.95730211363015e-15
42500000,-9.23872947486684e-15,6.555804109430416e-15
43000000,-1.028478822947475e-14,1.114405088778557e-14
43500000,-1.620280432257984e-14,-2.205740101929373e-14
44000000,-1.568878904154189e-09,3.058333248662424e-08
44500000,2.759679493279428e-14,-1.234100401609443e-14
45000000,9.064726727142346e-15,1.649872980152109e-14
45500000,9.711161810589004e-15,1.312904735896667e-14
46000000,4.967967759832452e-15,1.400056849940862e-14
46500000,1.995258530374311e-15,1.889074218607106e-14
47000000,6.376640604647154e-15,1.966929331941232e-14
47500000,-3.428461877852497e-14,2.571991961308217e-14
48000000,4.514498525985239e-08,3.644025650351753e-07
48500000,-2.249919868891793e-14,-2.745180170803735e-14
49000000,1.143952461868123e-14,-4.863676886390265e-15
49500000,5.774715201529666e-15,-5.599019981991116e-15
50000000,6.391940975084239e-15,3.253149411948559e-16
50500000,6.849935227402727e-15,4.360804003460785e-15
51000000,1.046163521289977e-14,3.701795543795119e-15
51500000,-5.199870727413549e-15,2.392696796151024e-14
52000000,2.700963413818053e-08,-1.962354495040703e-07
52500000,-2.210086459028952e-14,-3.784375477060263e-15
53000000,3.261085209649212e-15,-7.369306207342917e-15
53500000,8.987062223403163e-16,-5.454009234660646e-15
54000000,3.983820310837618e-15,-2.779921582643568e-15
54500000,8.08382860522888e-15,-4.117958487234886e-16
55000000,9.428021920422765e-15,-4.040761796227936e-15
55500000,1.31866621744599e-14,2.692325094274563e-14
56000000,-5.748578119097895e-08,-6.551233472959567e-08
56500000,-2.649705162650814e-14,1.517951060847959e-14
57000000,-7.77817369673383e-15,-1.047410256412369e-14
57500000,-7.73629639271521e-15,-6.931551193773777e-15
58000000,-3.233099756834457e-15,-7.79073468913891e-15
58500000,1.686809557685284e-15,-1.108896461219407e-14
59000000,-2.272357000992805e-15,-1.471573641973895e-14
59500000,3.784231582654389e-14,-4.16120299684885e-15
60000000,1.402264273357639e-08,-3.555282778689105e-08
60500000,5.816100574755982e-15,4.061190132668169e-14
61000000,-1.643919268888861e-14,5.674293555027815e-15
61500000,-1.287974831893271e-14,8.123683947742908e-15
62000000,-1.096708516879326e-14,2.411438955380683e-15
62500000,-1.272449920576579e-14,-2.723998098206405e-15
63000000,-1.558220967934721e-14,-3.024369671720389e-16
63500000,1.232844665726247e-15,-3.189337132478358e-14
64000000,-2.079612333525007e-07,-1.615418556031945e-07
64500000,3.099678927284493e-14,1.988948138289908e-15
65000000,-2.19046902105165e-15,1.31144093036157e-14
65500000,2.058287792855051e-15,8.931791983538184e-15
66000000,-2.687382711831739e-15,5.753067905379013e-15
66500000,-5.027243247272218e-15,1.590795366297901e-15
67000000,-9.324488559499289e-15,4.157583032893815e-15
67500000,1.666789924739499e-15,-2.371607959431605e-14
68000000,1.888342729884109e-07,5.836561996733337e-07
68500000,3.047127891062076e-14,3.702609624494595e-15
69000000,2.79452596518382e-15,1.70132540833773e-14
69500000,4.269456447888293e-15,1.472023336379679e-14
70000000,2.731693012845865e-16,1.317430571832522e-14
70500000,-5.099528705522729e-15,1.515844236688237e-14
71000000,-1.900713605618514e-15,1.883999660760581e-14
71500000,-3.783383206139039e-14,-3.04590938383522e-16
72000000,9.123965380957474e-08,-3.770801565962525e-08
72500000,2.817207334831593e-15,-3.601633611498706e-14
73000000,1.624960206687945e-14,1.897954973841513e-15
73500000,1.334962635703308e-14,-1.532648015582409e-15
74000000,1.042727303184245e-14,3.249747436249788e-15
74500000,1.096364329837176e-14,8.244548675434268e-15
75000000,1.445651665599878e-14,6.302502194277123e-15
75500000,-8.058654672422811e-15,3.232542877288451e-14
76000000,4.962881649824537e-08,2.312193027507456e-08
76500000,-2.927394360620129e-14,-6.77005906990195e-15
77000000,4.946594759216765e-15,-1.036373359657624e-14
77500000,5.189721480906117e-16,-8.591133335253907e-15
78000000,4.39510240677571e-15,-4.931068598477969e-15
78500000,7.049830308368209e-15,-3.474937135897628e-15
79000000,8.681062406126289e-15,-5.014757274850842e-15
79500000,1.244557032756839e-14,1.573283652862067e-14
80000000,5.947484458113021e-08,-9.900696859033299e-08
80500000,-1.437761926270612e-14,8.323889939160125e-15
81000000,-2.455856532395243e-15,-9.542245860461789e-15
81500000,-6.578192993302818e-17,-7.357369097701106e-15
82000000,3.010255453330929e-15,-8.615917095942513e-15
82500000,1.135726573549296e-14,-1.191001762604479e-14
83000000,5.37284997542458e-15,-1.884863727587824e-14
83500000,5.803023458044758e-14,1.088857650409474e-14
84000000,-1.697366823358267e-06,1.573333715866289e-06
84500000,-2.701852423058618e-15,6.086578144612146e-14
85000000,-2.177945009747754e-14,3.642044954686075e-15
85500000,-1.736813971003444e-14,9.452745626740201e-15
86000000,-1.258306713518639e-14,1.950955774795211e-15
86500000,-1.219735111063327e-14,-4.257869506096848e-15
87000000,-1.63072481448795e-14,-3.761621015802532e-15
87500000,1.494055621635991e-14,-3.053888698739776e-14
88000000,1.955815966706742e-08,6.237429754582898e-08
88500000,3.306142911018862e-14,1.939649173174107e-14
89000000,-7.785199671973716e-15,1.696791013699543e-14
89500000,-2.439653137867129e-15,1.527292376142383e-14
90000000,-5.969203891684025e-15,1.01946808971179e-14
90500000,-9.153059850798768e-15,8.03441422036095e-15
91000000,-1.019776079952741e-14,9.717524859045127e-15
91500000,-1.528152047656387e-14,-1.551422273521461e-14
92000000,-6.216864822542871e-08,5.884221526515901e-08
92500000,1.769547381705419e-14,-9.430661633699216e-15
93000000,4.187536645666286e-15,1.234459599118703e-14
93500000,3.821067484972869e-15,8.240923882359318e-15
94000000,1.360162830591802e-17,8.896942228005085e-15
94500000,-3.889569183701219e-15,9.279841978532123e-15
95000000,-2.896638318378025e-15,1.291216590249817e-14
95500000,-2.304745970085506e-14,-3.547504416601779e-15
96000000,3.915444150334572e-08,5.720054535463705e-08
96500000,5.969472407086323e-15,-2.112260485307243e-14
97000000,9.739626546651856e-15,4.151719901759379e-15
97500000,8.310396743799535e-15,1.824811010086356e-15
98000000,5.751632148195158e-15,4.442467903214906e-15
98500000,4.806619026409779e-15,7.637535353908504e-15
99000000,7.4458897896982e-15,7.51513874302807e-15
99500000,-1.224242484810554e-14,1.727595303896922e-14
100000000,3.659505870861916e-06,-5.843975540716297e-08
100500000,-1.490098471006882e-14,-1.109341482029146e-14
101000000,6.463058683277283e-15,-4.304317150808081e-15
101500000,3.798926568901996e-15,-4.117367323400109e-15
102000000,5.344346434432517e-15,-9.790775150877511e-16
102500000,8.271918695954443e-15,1.197274676580104e-15
103000000,9.34361822713613e-15,-1.275516707066531e-15
103500000,9.222120740044462e-15,2.438682754284367e-14
104000000,3.068756397407917e-08,-5.680448694726267e-08
104500000,-2.204752914464791e-14,1.107296574952428e-14
105000000,-4.33003681779828e-15,-8.151263147310319e-15
105500000,-4.859006745029265e-15,-4.372560943175523e-15
106000000,-9.262878096376232e-16,-4.530406831486435e-15
106500000,2.889242192689401e-15,-4.404809825214919e-15
107000000,2.760102965124271e-15,-8.440312273144077e-15
107500000,1.886002219205064e-14,1.091040902758035e-14
108000000,-6.874848921089326e-08,-5.380160542609729e-08
108500000,-1.244071044951064e-14,2.129821016966973e-14
109000000,-1.091336509732823e-14,-3.95402230801953e-15
109500000,-9.539644513126938e-15,-2.475568677534427e-15
110000000,-6.724175208034439e-15,-5.020686938890762e-15
110500000,-3.80643206079858e-15,-1.040014864172152e-14
111000000,-9.290343915485606e-15,-1.151552924257084e-14
111500000,3.062925463522658e-14,-1.84604513092242e-14
112000000,1.083998731952146e-08,-5.896966479858918e-08
112500000,1.847145026099058e-14,3.262006195045084e-14
113000000,-1.521241469563186e-14,9.795972033718701e-15
113500000,-1.110859603146437e-14,9.813665992902442e-15
114000000,-1.214977996968634e-14,3.740295109136195e-15
114500000,-1.756981633593165e-14,-3.231447184937283e-15
115000000,-2.139737509132325e-14,2.922569956304552e-15
115500000,-7.839670932976915e-15,-5.511556622124612e-14
116000000,-1.749566038681302e-06,-1.388666453320645e-06
116500000,5.637070774414579e-14,-1.138424039715819e-14
117000000,7.258087361964468e-15,2.263532826892008e-14
117500000,1.252405700848871e-14,1.533217834483775e-14
118000000,4.030688881070735e-15,1.28752453618669e-14
118500000,8.653897589981586e-16,1.213142446189637e-14
119000000,-1.088701063062086e-15,1.444599331609904e-14
119500000,-1.57511220576639e-14,-1.439851827860055e-15
120000000,6.833230867417302e-08,8.697887634610383e-08
120500000,9.955316568714073e-15,-1.302906993179835e-14
121000000,9.539771538376505e-15,8.150313196252926e-15
121500000,7.575542477403777e-15,6.828936478695423e-15
122000000,5.197105771340128e-15,8.697298269929232e-15
122500000,1.806209371263567e-15,1.276152770880047e-14
123000000,6.442368097354811e-15,1.404139166000126e-14
123500000,-2.76044784839046e-14,1.461068289418071e-14
124000000,4.765252511621126e-08,-2.982423047943852e-08
124500000,-1.149745323423826e-14,-2.626533317525728e-14
125000000,1.372333635228371e-14,-3.385720279517966e-15
125500000,1.012272301967594e-14,-4.852087622081744e-15
126000000,1.020063444186407e-14,1.368369072992568e-16
126500000,1.369617108358138e-14,4.624455254730727e-15
127000000,1.622057321330473e-14,8.004833802654984e-16
127500000,7.069384766108879e-15,4.037140531769484e-14
128000000,9.339016287647126e-08,2.872414586349617e-08
128500000,-3.767132387127302e-14,9.148678371169714e-15
129000000,-3.75819846307087e-15,-1.410506330476827e-14
129500000,-6.557565447713755e-15,-1.008192298144139e-14
130000000,-9.322772816554015e-16,-8.696941236318568e-15
130500000,2.963813398880455e-15,-1.086581446633959e-14
131000000,1.062340704504969e-15,-1.29457180540811e-14
131500000,3.149516806678697e-14,-2.985493071141288e-15
132000000,1.343737264995554e-07,-6.24559779947519e-07
132500000,5.421909950882075e-15,2.93846897634138e-14
133000000,-9.839875211384408e-15,2.083047257339296e-15
133500000,-5.035846953399475e-15,4.259677983487116e-15
134000000,-3.204916607798452e-15,-3.396994360350156e-16
134500000,1.139552928177157e-15,-3.988721123399874e-15
135000000,-3.557131574936881e-15,-7.705439353896153e-15
135500000,3.033993760370327e-14,-6.612283347590503e-16
136000000,-1.909788468416804e-07,1.849976943871461e-07
136500000,5.244494381740171e-15,3.607374059235131e-14
137000000,-1.494916679347548e-14,7.056758445200783e-15
137500000,-1.19042547263113e-14,9.103970240525891e-15
138000000,-1.074438702484048e-14,3.867050650867492e-15
138500000,-1.330276737505544e-14,-1.582458201578679e-15
139000000,-1.653074308677594e-14,1.277747552096205e-15
139500000,1.706628421902244e-15,-3.577640152681877e-14
140000000,1.908793773051577e-08,3.584963621644521e-08
140500000,3.82749943451695e-14,5.199956180641365e-15
141000000,-3.741474558428561e-16,2.006506894188127e-14
141500000,3.1659578011536e-15,1.604617017701608e-14
142000000,-2.076395718684727e-15,1.336018411206192e-14
142500000,-6.688936945264201e-15,1.309409755740873e-14
143000000,-6.274080095941636e-15,1.666967822814631e-14
143500000,-2.829132094084471e-14,-6.853247977311359e-15
144000000,-4.950928167258611e-08,7.108078908276536e-08
144500000,1.037752607789684e-14,-2.356620299007638e-14
145000000,1.048276558314462e-14,8.194856632003523e-15
145500000,8.620382785498035e-15,4.710937560520452e-15
146000000,4.840177173873378e-15,7.594884909373531e-15
146500000,2.143162111439958e-15,1.065264942295092e-14
147000000,4.728432229827519e-15,1.226134577989122e-14
147500000,-2.058449588571202e-14,1.219013440142359e-14
148000000,5.393504592884245e-08,1.870322789482533e-07
148500000,-7.866010533658802e-15,-1.710416965536858e-14
149000000,1.01356684065883e-14,6.28611343360575e-16
149500000,6.522756239881717e-15,4.661814514134369e-16
150000000,6.602529269993539e-15,4.538500785957131e-15
150500000,6.703384733386727e-15,1.046485427231687e-14
151000000,1.216525426741472e-14,9.111313178281718e-15
151500000,-1.848943855405981e-14,3.52617427958434e-14
152000000,2.974021671048572e-09,-3.622970030996435e-07
152500000,-3.614546626673502e-14,-1.549991614424935e-14
153000000,4.491775495445983e-15,-1.424163491285686e-14
153500000,2.985620521913551e-16,-1.292621652502862e-14
154000000,3.803424987504049e-15,-8.433083131250236e-15
154500000,8.695314493988887e-15,-8.166290902698154e-15
155000000,7.65117678531461e-15,-1.137358531684058e-14
155500000,2.977654641430844e-14,1.538113119380806e-14
156000000,-5.998618654274603e-09,-2.884757565605598e-08
156500000,-1.318335466892372e-14,3.062653774213916e-14
157000000,-1.133818744871813e-14,-3.47533270268167e-15
157500000,-9.715323381603885e-15,1.014732321768776e-15
158000000,-5.538411803916524e-15,-1.880382505085684e-15
158500000,-2.863775025081034e-15,-3.75946812162331e-15
159000000,-4.423432629967745e-15,-5.86516690316976e-15
159500000,1.50981760531343e-14,-1.869838157602529e-15
160000000,-6.558494495542825e-08,-4.433505426506013e-08
160500000,7.04591723050542e-16,1.891857120385888e-14
161000000,-1.063982993979372e-14,2.079569475747589e-15
161500000,-8.157489189359298e-15,2.761147613111457e-15
162000000,-7.636010926702457e-15,-4.360773606935676e-16
162500000,-7.567965113530952e-15,-5.128859982844861e-15
163000000,-1.182555082195156e-14,-4.495921888329669e-15
163500000,1.406481365263271e-14,-2.405258413442762e-14
164000000,-8.797056172528764e-08,-6.271632880354108e-08
164500000,2.49182023626108e-14,1.829999393249745e-14
165000000,-7.606710465424387e-15,1.507552030317191e-14
165500000,-5.331260539881914e-15,1.343182899671787e-14
166000000,-8.194593986236653e-15,9.989691542346865e-15
166500000,-1.499514984511769e-14,7.795637143520868e-15
167000000,-1.460452953001616e-14,1.434123588352999e-14
167500000,-3.395887575962642e-14,-3.060345299117253e-14
168000000,7.063639067351664e-07,-8.656662581539682e-09
168500000,2.968301189974073e-14,-3.353678030601966e-14
169000000,1.356387011939527e-14,1.217780112665173e-14
169500000,1.383441656609609e-14,5.985684879842138e-15
170000000,6.931780411198431e-15,8.239881528366976e-15
170500000,3.837709206058374e-15,1.116033291536155e-14
171000000,5.525835479981775e-15,1.278935550801978e-14
171500000,-2.152873564318018e-14,1.14756271340411e-14
172000000,4.730332864978566e-08,3.088408219319467e-08
172500000,-7.134688996858418e-15,-1.97233750532054e-14
173000000,1.129366400236598e-14,1.705770207720807e-16
173500000,7.027615745227357e-15,-7.924623805385402e-16
174000000,6.703956195106793e-15,3.635440954562386e-15
174500000,5.414929388750099e-15,8.026336333850481e-15
175000000,9.740637646338291e-15,8.972828328327772e-15
175500000,-1.776888038000112e-14,2.188361264447048e-14
176000000,4.644281660732609e-08,-3.320312918973207e-08
176500000,-2.015398419911993e-14,-1.854825477498693e-14
177000000,8.966906000405743e-15,-9.231720155742041e-15
177500000,6.549128708472407e-15,-8.120365958036552e-15
178000000,8.304200738313831e-15,-4.16124588092675e-15
178500000,1.366249060135412e-14,-6.742001735849868e-16
179000000,1.465186268613115e-14,-6.16008686595957e-15
179500000,2.091381043791845e-14,3.601999532479432e-14
180000000,1.730552630291487e-07,3.715570071131195e-08
180500000,-3.269366685916526e-14,2.496496075531038e-14
181000000,-9.16431580756696e-15,-9.94803255706205e-15
181500000,-1.096518726971924e-14,-4.056488621910746e-15
182000000,-4.566870864034567e-15,-4.458444937836997e-15
182500000,-1.613855890474014e-15,-4.578495106332352e-15
183000000,-1.032625940086674e-15,-6.924355485174519e-15
183500000,1.253793264919829e-14,5.290659841042549e-15
184000000,-4.918150648858265e-07,-5.150052006252176e-07
184500000,-8.896410588361804e-15,1.552214516942823e-14
185000000,-1.012528414839636e-14,-3.32578042920713e-15
185500000,-8.596497506311762e-15,-1.84669910769895e-15
186000000,-6.768430483076225e-15,-3.996493147640987e-15
186500000,-5.544967608641684e-15,-7.853618153611402e-15
187000000,-8.927472575030151e-15,-8.173628540134832e-15
187500000,1.730665240263543e-14,-1.855142231602284e-14
188000000,-9.578614524982366e-08,9.749563171293212e-08
188500000,1.691334530207823e-14,1.913953915817016e-14
189000000,-9.403484724391988e-15,9.124660934434537e-15
189500000,-6.540003541383109e-15,7.947593571141257e-15
190000000,-8.228989569761345e-15,4.302877133970763e-15
190500000,-1.196350956593572e-14,-8.120318824895444e-17
191000000,-1.498492093352687e-14,4.616188381815869e-15
191500000,-9.362340751077711e-15,-3.409498225068822e-14
192000000,1.807110089911623e-08,3.19025626087298e-08
192500000,3.512751274710487e-14,-9.276676139900428e-15
193000000,4.717367710463601e-15,1.504636477738094e-14
193500000,6.869835778541613e-15,1.169708635749068e-14
194000000,1.310070416222401e-15,1.046065664999771e-14
194500000,-4.036847692567126e-15,1.310303493775609e-14
195000000,-6.118738568413436e-16,1.582588641433961e-14
195500000,-3.698511838048339e-14,7.640500202903003e-17
196000000,-8.889509674422976e-08,1.25254144574483e-07
196500000,-6.358226530150809e-16,-3.622807417511778e-14
197000000,1.529950379017925e-14,2.564401952318383e-16
197500000,1.123690736928015e-14,-4.441035790603798e-15
198000000,8.550926232342766e-15,9.670086157484343e-16
198500000,7.862636846980794e-15,3.036962241771681e-15
199000000,8.868120146950602e-15,4.72973969152186e-15
199500000,-4.345773750519263e-15,1.310739141722639e-14
200000000,3.674487092369082e-06,-5.189171327436908e-07
200500000,-7.089322149417916e-15,-7.352444961274334e-15
201000000,7.345432273461505e-15,-4.515755873352585e-15
201500000,6.766070732252041e-15,-2.127557072723015e-15
202000000,7.97461061001962e-15,-5.942505461894354e-16
202500000,1.182595221322418e-14,4.264573638243652e-15
203000000,1.488932344065369e-14,-1.447521114621866e-15
203500000,7.540660298047115e-15,3.774929102416557e-14
204000000,-1.178657054693829e-07,-1.102500732599221e-07
204500000,-3.618138294552801e-14,1.051684226694746e-14
205000000,-4.222036238047528e-15,-1.308788955261305e-14
205500000,-6.872393842986879e-15,-9.726141120184764e-15
206000000,-1.011201837367799e-15,-8.385232991040916e-15
206500000,4.209207012246659e-15,-1.085785431547699e-14
207000000,1.232854198916162e-15,-1.37203873575925e-14
207500000,3.697301697303575e-14,3.47333853119067e-15
208000000,8.898093160073131e-09,-2.865918908757782e-08
208500000,-1.424617672155089e-15,3.825493240283343e-14
209000000,-1.579570663139888e-14,1.130323110224426e-15
209500000,-1.183014311509204e-14,5.113703377782729e-15
210000000,-9.144572292011024e-15,2.123868212898389e-17
210500000,-8.552666268867082e-15,-4.150425114338155e-15
211000000,-1.163923128419042e-14,-4.408424315389165e-15
211500000,1.199588768527878e-14,-2.163391130422476e-14
212000000,-1.145083994456349e-07,-8.050904484373285e-08
212500000,2.24757694498348e-14,1.617362744462995e-14
213000000,-6.756066058401328e-15,1.289583724133311e-14
213500000,-3.434272367113388e-15,1.170381770832042e-14
214000000,-5.751115938642823e-15,8.226766960303397e-15
214500000,-8.408876969403631e-15,6.901053275912684e-15
215000000,-9.18413098971601e-15,8.870577947627349e-15
215500000,-1.588398416988943e-14,-1.083517122699712e-14
216000000,-4.874643620712901e-07,7.303554184236148e-07
216500000,1.037756300252018e-14,-9.66940942122016e-15
217000000,2.038165828530239e-15,8.550921478837068e-15
217500000,3.861243793157171e-16,5.985298237699712e-15
218000000,-2.658837798470342e-15,7.042995676934051e-15
218500000,-9.123584321663086e-15,8.07823875234364e-15
219000000,-6.01108680881554e-15,1.369446020930346e-14
219500000,-3.678435365020418e-14,-1.513206580124077e-14
220000000,1.693445191696163e-07,-7.522323779365978e-08
220500000,1.284093427154776e-14,-3.776067514890612e-14
221000000,1.604569645489451e-14,4.797765396527256e-15
221500000,1.399959651611363e-14,-3.147047357657751e-16
222000000,9.510771000957707e-15,4.294049281245367e-15
222500000,8.812231515525519e-15,8.696398668848932e-15
223000000,1.142713187203204e-14,9.058714330734782e-15
223500000,-1.522112460407974e-14,2.576493677331247e-14
224000000,5.037442967283882e-08,2.145525027228749e-08
224500000,-2.295536969599259e-14,-1.521536081135861e-14
225000000,7.810775100405739e-15,-9.312708676174454e-15
225500000,3.623877868894959e-15,-7.294905249181511e-15
226000000,6.02189165293858e-15,-3.244313278738237e-15
226500000,7.393895917111112e-15,7.890276347817264e-16
227000000,1.122159855539791e-14,-1.091146721386134e-15
227500000,-6.733433343926511e-16,2.235076574434685e-14
228000000,4.11636747686283e-08,-4.719818134179678e-08
228500000,-2.242768845593524e-14,-2.677057144169362e-15
229000000,2.250333590977865e-15,-1.101210342309783e-14
229500000,1.187750418977879e-15,-8.907143131431928e-15
230000000,4.836884093253736e-15,-6.962668291018219e-15
230500000,1.189527686658672e-14,-6.089018923057991e-15
231000000,1.045732494686573e-14,-1.208478821287159e-14
231500000,3.443295948967938e-14,2.841402458652633e-14
232000000,6.480152089791198e-07,-9.736051283842317e-08
232500000,-2.662093537120689e-14,3.760291512005843e-14
233000000,-1.66014986832482e-14,-8.89819261112793e-15
233500000,-1.588670397225503e-14,-2.667226697272031e-15
234000000,-9.838835308760288e-15,-6.065014480891417e-15
234500000,-7.967505105166096e-15,-1.021856143123436e-14
235000000,-1.064645602583575e-14,-1.09940569777319e-14
235500000,2.087308132182946e-14,-2.257317701397255e-14
236000000,-6.010516816010976e-08,8.684135094653265e-08
236500000,2.074430171201918e-14,2.243480822431725e-14
237000000,-1.017781182792171e-14,9.716968939595324e-15
237500000,-5.675504494193884e-15,9.235372447203724e-15
238000000,-7.019448870369705e-15,4.661463911480817e-15
238500000,-8.47945424959611e-15,1.794948128835526e-15
239000000,-1.067388447774054e-14,3.149988062961825e-15
239500000,-5.085403089759859e-15,-1.674417607892809e-14
240000000,-5.349224129398911e-08,5.497079574228466e-08
240500000,1.576279451908615e-14,-1.404688157495651e-15
241000000,-1.69350601444618e-15,8.746634290907214e-15
241500000,-8.689947920763773e-16,6.184409955755025e-15
242000000,-3.970009763570142e-15,5.190609950427086e-15
242500000,-8.688540037860789e-15,3.426842888548136e-15
243000000,-9.129845587688917e-15,8.155772635191202e-15
243500000,-1.894806875046197e-14,-2.358259823502404e-14
244000000,3.138183022267027e-09,3.161127948785063e-08
244500000,2.505373268005048e-14,-1.922383384643877e-14
245000000,1.038611828231607e-14,1.146760354194077e-14
245500000,1.044885277673284e-14,8.051909038081332e-15
246000000,6.033464416089964e-15,9.529010108302723e-15
246500000,3.614536628232603e-15,1.487228894137885e-14
247000000,8.168050279682382e-15,1.517402582059759e-14
247500000,-3.197348716692036e-14,2.61032663178379e-14
248000000,8.688763700001523e-08,3.615315586356088e-07
248500000,-2.629200663649406e-14,-2.860476153835948e-14
249000000,1.049199651252641e-14,-9.860357734537034e-15
249500000,4.711446549107083e-15,-9.888762685120191e-15
250000000,6.038019035295804e-15,-3.949925600396819e-15
250500000,7.019953063734999e-15,5.250825910717207e-17
251000000,1.056533612848379e-14,-1.02617801848354e-15
251500000,-2.427903719133545e-15,2.141767204297136e-14
252000000,-3.882134813245482e-10,-2.017616067043425e-07
252500000,-2.322436279264925e-14,-4.014386937345124e-15
253000000,1.682043543037563e-15,-1.099272524767809e-14
253500000,-3.901226752605772e-16,-8.766031440513384e-15
254000000,3.00063532923614e-15,-6.435415386785309e-15
254500000,7.427403224788733e-15,-4.639391695209295e-15
255000000,8.288756756987304e-15,-8.100276083936759e-15
255500000,1.559905818865459e-14,2.160743804354689e-14
256000000,-6.484331188975666e-08,-5.909465813182945e-08
256500000,-2.444498368056329e-14,1.495662347770503e-14
257000000,-9.183563799656254e-15,-1.232080308052114e-14
257500000,-8.710690980858622e-15,-8.83251021635908e-15
258000000,-4.37282650196254e-15,-1.017811134298504e-14
258500000,1.464244381534876e-16,-1.40389043105926e-14
259000000,-4.15820675772185e-15,-1.713940416134764e-14
259500000,3.689963627776186e-14,-1.101404842519669e-14
260000000,9.213260221738172e-09,-3.457479808286085e-08
260500000,9.86470273973701e-15,3.710948152487133e-14
261000000,-1.613632665211414e-14,4.82899162126751e-15
261500000,-1.227109461159321e-14,6.869553499757883e-15
262000000,-1.105811918609535e-14,1.06330695631115e-15
262500000,-1.339593485268259e-14,-3.879911642568582e-15
263000000,-1.60065607521602e-14,-1.060302322461012e-15
263500000,-2.90673504656775e-15,-3.47343279104216e-14
264000000,-2.223032740382184e-07,-1.363563960184557e-07
264500000,3.119656916576639e-14,-4.198186619725503e-15
265000000,-7.921187696087636e-16,1.092591809353513e-14
265500000,2.962502033727683e-15,6.41746907099523e-15
266000000,-2.134675929831383e-15,3.755104307302498e-15
266500000,-4.918312174727087e-15,1.631041339708673e-16
267000000,-8.66127963561288e-15,3.061691399922505e-15
267500000,-1.949040347494473e-15,-2.481150046581242e-14
268000000,2.385014060245594e-07,5.370195054511543e-07
268500000,2.894770514501508e-14,-2.517129922653743e-15
269000000,4.424764393522324e-15,1.379381520644458e-14
269500000,5.427277743683284e-15,1.138800333212877e-14
270000000,1.432188632524232e-15,1.050881243317981e-14
270500000,-3.64496774699407e-15,1.308170742015147e-14
271000000,-6.957340743748203e-17,1.644454235498208e-14
271500000,-3.754874023247658e-14,1.609242477848636e-15
272000000,8.796402036281297e-08,-4.654213518035729e-08
272500000,-1.449352509551212e-15,-3.799843400627192e-14
273000000,1.59930889343437e-14,-2.20057541283095e-15
273500000,1.282870781581798e-14,-5.200869218061065e-15
274000000,1.048435113033461e-14,-1.17144929044318e-16
274500000,1.165000355636992e-14,4.807376827587373e-15
275000000,1.49476591229812e-14,2.442279292037766e-15
275500000,-4.441255771541124e-15,3.129344610757624e-14
276000000,5.075639499973828e-08,1.635911878453801e-08
276500000,-3.052828088629016e-14,-5.331785202765915e-15
277000000,3.33349405704076e-15,-1.30946873194644e-14
277500000,-7.944107873611152e-16,-1.079936452680594e-14
278000000,3.497345020648636e-15,-7.594671772087716e-15
278500000,6.376900491050048e-15,-6.522490783590798e-15
279000000,7.642224275197063e-15,-8.241330397360897e-15
279500000,1.465701402642484e-14,1.166959865585205e-14
280000000,4.890094472288511e-08,-1.099479472761336e-07
280500000,-1.267321711643963e-14,8.613084562926845e-15
281000000,-3.739548312987244e-15,-1.082340118394714e-14
281500000,-9.638488352787254e-16,-8.820887076269616e-15
282000000,1.994233973925528e-15,-1.055549776706414e-14
282500000,1.007965763098312e-14,-1.467576990598092e-14
283000000,3.448381970047777e-15,-2.109163565786905e-14
283500000,5.913317579000607e-14,3.892888759291894e-15
284000000,-1.623037578751411e-06,1.757169330168511e-06
284500000,2.604580152050519e-15,5.982027988700489e-14
285000000,-2.189979831640037e-14,4.103585829725888e-15
285500000,-1.691738836319939e-14,9.503836837565645e-15
286000000,-1.287312866129148e-14,1.600663469036462e-15
286500000,-1.313469438843229e-14,-4.689356113968517e-15
287000000,-1.722739324951277e-14,-3.686342289772524e-15
287500000,1.115867757697156e-14,-3.410431254188264e-14
288000000,2.880846857818348e-08,6.458623313546819e-08
288500000,3.508526724486574e-14,1.400597479541578e-14
289000000,-6.176523007707744e-15,1.61604275222409e-14
289500000,-9.711433072905168e-16,1.397426668479312e-14
290000000,-5.10625951270005e-15,9.269965288057945e-15
290500000,-8.656105022139112e-15,7.562916014142896e-15
291000000,-9.242501141521031e-15,9.321373865064219e-15
291500000,-1.788130461530994e-14,-1.527731759639921e-14
292000000,-5.512083548170212e-08,6.309548615242677e-08
292500000,1.616190340394202e-14,-1.368553939764219e-14
293000000,5.661783756339605e-15,1.017873322867926e-14
293500000,4.648732654849448e-15,6.134120940110519e-15
294000000,1.010152497287958e-15,7.349946548438874e-15
294500000,-2.919423552586616e-15,8.211588577148115e-15
295000000,-1.422094278209088e-15,1.171873940474199e-14
